AirQualityStation,Countrycode,Latitude,Longitude,no2,o3,pm10,traffic,industrial,background,rural,suburban,urban,nox_traffic,nox_industrial,nox_urban,nox_port_shipping,nox_other,nox_total,nox_share_traffic,nox_share_industrial,nox_share_urban,nox_share_port_shipping,nox_share_other,nox_dom_modeled,nox_dom_modeled_sh,nox_dom_all,nox_nonmodeled_dominant,nox_present_traffic,nox_present_industrial,nox_present_urban,nox_present_port_shipping,pm10_traffic,pm10_industrial,pm10_urban,pm10_port_shipping,pm10_other,pm10_total,pm10_share_traffic,pm10_share_industrial,pm10_share_urban,pm10_share_port_shipping,pm10_share_other,pm10_dom_modeled,pm10_dom_modeled_sh,pm10_dom_all,pm10_nonmodeled_dominant,pm10_present_traffic,pm10_present_industrial,pm10_present_urban,pm10_present_port_shipping
STA.DE_DEBW042,DE,48.67752,9.2294,27.11736038,48.41152692,16.83419155,0,0,1,0,1,0,0.00016208999,2.0734387e-05,3.320272e-05,0.0,0.0003399621,0.00055598916,0.29153442,0.03729279,0.059718285,0.0,0.61145455,traffic,0.29153442,other,True,True,True,True,False,1.5209774e-05,1.866655e-05,1.7077486e-05,0.0,1.3392543e-05,6.434635e-05,0.23637353,0.2900949,0.26539946,0.0,0.20813213,industrial,0.2900949,industrial,False,True,True,True,False
STA_ES1860A,ES,37.55502,-6.03616,8.351393374,55.74486907,17.50477306,0,1,0,1,0,0,5.920338e-06,1.0909439e-05,4.055372e-06,0.0,6.0247366e-06,2.6909884e-05,0.22000608,0.4054064,0.15070194,0.0,0.22388564,industrial,0.4054064,industrial,False,True,True,True,False,6.257242e-07,1.1766248e-05,6.6092275e-06,0.0,6.40212e-06,2.5403317e-05,0.024631595,0.46317762,0.26017183,0.0,0.25201908,industrial,0.46317762,industrial,False,True,True,True,False
STA-PT02004,PT,40.75861,-8.56722,9.214575866,42.2350684,18.22478148,0,0,1,0,1,0,0.00014883527,0.0001211987,4.74221e-06,0.0,1.1907139e-05,0.0002866833,0.5191627,0.42276162,0.016541634,0.0,0.041534122,traffic,0.5191627,traffic,False,True,True,True,False,1.7658085e-05,0.00013381132,3.5090186e-05,0.0,1.07015385e-05,0.00019726115,0.08951628,0.67834604,0.17788696,0.0,0.054250613,industrial,0.67834604,industrial,False,True,True,True,False
STA-BETR221,BE,50.65844,5.62784,25.90491265,47.62685584,19.11504509,0,0,1,0,0,1,0.00020961634,0.00010181675,3.335927e-05,3.1247608e-05,4.5886758e-05,0.00042192673,0.49680743,0.24131383,0.07906413,0.07405932,0.108755276,traffic,0.49680743,traffic,False,True,True,True,True,1.9980844e-05,9.3348586e-05,2.1829328e-05,1.5635659e-06,7.2572957e-06,0.00014397963,0.13877548,0.64834577,0.151614,0.010859633,0.050405014,industrial,0.64834577,industrial,False,True,True,True,True
STA_PL0559A,PL,54.03125,19.0329,17.10432915,46.28972705,28.97918872,0,0,1,0,0,1,5.8871927e-05,6.99122e-05,3.0308036e-05,4.159177e-07,8.628644e-06,0.00016813673,0.35014316,0.41580567,0.18025827,0.0024736873,0.051319208,industrial,0.41580567,industrial,False,True,True,True,True,7.537888e-06,8.402658e-05,0.00010923406,3.53876e-08,7.1153995e-06,0.00020794931,0.03624868,0.4040724,0.52529174,0.00017017416,0.03421699,urban,0.52529174,urban,False,True,True,True,True
STA.IT1486A,IT,41.08444,14.34472,20.34207967,48.92131357,23.39593552,0,0,1,0,0,1,0.0001373833,8.6225264e-05,7.7372686e-05,0.0,7.5856315e-06,0.00030856684,0.44523025,0.27943787,0.25074854,0.0,0.024583431,traffic,0.44523025,traffic,False,True,True,True,False,1.5179593e-05,2.9935418e-05,3.6537847e-05,0.0,1.3312612e-05,9.496547e-05,0.15984328,0.31522423,0.38474876,0.0,0.14018372,urban,0.38474876,urban,False,True,True,True,False
STA_PL0064A,PL,53.13408,17.99571,24.55728022,40.38655156,35.81953858,0,0,1,0,0,1,7.585139e-05,8.507731e-05,8.889422e-05,2.2263427e-08,1.04938035e-05,0.000260339,0.29135624,0.32679433,0.34145564,8.5517066e-05,0.040308226,urban,0.34145564,urban,False,True,True,True,True,9.729305e-06,9.249916e-05,0.0002779009,1.894243e-09,6.1511414e-06,0.00038628237,0.025187029,0.23945996,0.71942425,4.903778e-06,0.01592395,urban,0.71942425,urban,False,True,True,True,True
STA-LT00022,LT,55.93784,23.30803,24.44769306,45.16749024,31.34515125,1,0,0,0,0,1,3.860368e-05,0.00012540213,1.9421534e-05,0.0,2.423715e-05,0.0002076645,0.18589446,0.6038689,0.09352361,0.0,0.11671301,industrial,0.6038689,industrial,False,True,True,True,False,3.2038326e-06,7.3959454e-05,7.43458e-05,0.0,7.676061e-06,0.00015918516,0.020126453,0.46461275,0.46703976,0.0,0.048220955,urban,0.46703976,urban,False,True,True,True,False
STA.DE_DEST011,DE,51.83938,10.79014,14.60196822,59.56557484,16.9769235,0,0,1,0,0,1,1.1343563e-05,2.790118e-05,1.0933429e-05,0.0,4.6159735e-06,5.4794145e-05,0.20702143,0.50920004,0.19953644,0.0,0.08424209,industrial,0.50920004,industrial,False,True,True,True,False,1.132187e-06,2.5118601e-05,5.6758217e-06,0.0,2.0315297e-06,3.3958135e-05,0.03334067,0.73969316,0.16714174,0.0,0.059824537,industrial,0.73969316,industrial,False,True,True,True,False
STA.02.SP10,AT,46.935,13.19453,9.104071367,45.63274928,12.42682204,0,0,1,1,0,0,2.9946548e-06,0.0,1.640588e-06,0.0,7.138779e-07,5.349121e-06,0.55984056,0.0,0.30670238,0.0,0.13345705,traffic,0.55984056,traffic,False,True,False,True,False,2.9766997e-07,0.0,3.7545349e-06,0.0,9.169974e-07,4.969202e-06,0.05990297,0.0,0.75556093,0.0,0.18453614,urban,0.75556093,urban,False,True,False,True,False
STA-MK0037A,MK,41.04,21.3564,9.973647851,51.833864,46.40254297,0,1,0,0,0,1,4.7715424e-05,1.3692206e-05,9.646089e-06,0.0,1.6466689e-05,8.7520406e-05,0.545192,0.15644588,0.110215314,0.0,0.18814686,traffic,0.545192,traffic,False,True,True,True,False,5.345293e-06,0.0022927113,9.838472e-05,0.0,1.1495812e-05,0.002407937,0.0022198642,0.9521475,0.04085851,0.0,0.004774133,industrial,0.9521475,industrial,False,True,True,True,False
STA.IT1898A,IT,38.01237,12.54689,26.05814708,71.51805599,19.05074853,0,0,1,0,0,1,6.815969e-05,4.3167115e-06,3.8424547e-05,6.870052e-05,4.530381e-06,0.00018413184,0.37016785,0.02344359,0.20867953,0.37310505,0.024604006,port_shipping,0.37310505,port_shipping,False,True,True,True,True,8.240834e-06,2.7895858e-05,1.8726138e-05,3.002526e-06,6.693643e-06,6.4559e-05,0.12764812,0.4320987,0.2900624,0.04650825,0.10368258,industrial,0.4320987,industrial,False,True,True,True,True
STA-NL00444,NL,52.29656,4.51082,15.84589332,54.39812941,19.57969393,0,0,1,1,0,0,0.0001697591,6.8418103e-06,2.1097372e-05,4.7893613e-05,3.2357744e-05,0.00027794964,0.6107549,0.024615288,0.07590358,0.1723104,0.11641585,traffic,0.6107549,traffic,False,True,True,True,True,1.3443686e-05,8.950031e-06,5.917312e-06,2.35226e-06,9.091396e-06,3.9754683e-05,0.3381661,0.22513148,0.14884566,0.05916938,0.22868744,traffic,0.3381661,traffic,False,True,True,True,True
STA-CH0054A,CH,46.9631,7.46252,18.23800326,52.29221556,15.68855785,0,0,1,0,0,1,0.00014976639,4.406544e-05,3.7566406e-05,0.0,2.4395451e-05,0.00025579368,0.58549684,0.17226946,0.14686213,0.0,0.0953716,traffic,0.58549684,traffic,False,True,True,True,False,1.970327e-05,1.7286044e-05,1.640853e-05,0.0,5.238954e-05,0.00010578739,0.18625349,0.16340363,0.15510857,0.0,0.49523425,traffic,0.18625349,other,True,True,True,True,False
STA.DE_DENI053,DE,52.99796,7.94257,15.18561721,54.3213883,18.66174175,0,1,0,0,1,0,8.187907e-06,0.0,2.426132e-06,0.0,5.634765e-06,1.6248803e-05,0.50390834,0.0,0.14931142,0.0,0.3467803,traffic,0.50390834,traffic,False,True,False,True,False,9.1034696e-07,0.0,1.4543369e-06,0.0,1.2442426e-05,1.4807109e-05,0.061480395,0.0,0.09821883,0.0,0.8403008,urban,0.09821883,other,True,True,False,True,False
STA.IT2101A,IT,45.0028,7.8375,20.07225539,51.72426623,28.09014085,0,0,1,0,1,0,4.315333e-05,4.397229e-06,3.0217003e-05,0.0,8.280978e-06,8.604854e-05,0.5014999,0.05110173,0.3511623,0.0,0.09623613,traffic,0.5014999,traffic,False,True,True,True,False,5.350004e-06,2.8416182e-05,4.6749894e-05,0.0,1.1737853e-05,9.2253926e-05,0.057992153,0.30802137,0.5067524,0.0,0.12723419,urban,0.5067524,urban,False,True,True,True,False
STA.IT1739A,IT,45.14222,10.04583,32.98286959,54.17905552,33.91080325,0,0,1,0,0,1,8.020079e-05,2.2760198e-06,4.052489e-05,8.971535e-08,7.254654e-06,0.00013034607,0.6152912,0.017461361,0.31090227,0.0006882858,0.055656865,traffic,0.6152912,traffic,False,True,True,True,True,9.257241e-06,1.47083065e-05,2.0978036e-05,7.671846e-09,1.6416321e-05,6.136757e-05,0.15084906,0.23967555,0.34184235,0.00012501466,0.26750806,urban,0.34184235,urban,False,True,True,True,True
STA-EE0020A,EE,59.43111,24.76056,19.33175043,48.52329637,19.28795518,1,0,0,0,0,1,0.000111791385,4.6751004e-05,0.000107634325,0.00029416196,1.4267447e-05,0.0005746062,0.19455305,0.081361815,0.18731843,0.51193666,0.024829958,port_shipping,0.51193666,port_shipping,False,True,True,True,True,3.7525064e-05,9.5507545e-05,7.87652e-05,7.508672e-06,2.7693533e-05,0.00024700002,0.15192333,0.3866702,0.31888744,0.030399479,0.11211956,industrial,0.3866702,industrial,False,True,True,True,True
STA-CH0024A,CH,46.139,7.14833,15.69852233,53.0749605,13.17353013,0,0,1,1,0,0,1.7130655e-05,3.0289327e-06,5.9705794e-06,0.0,3.3079396e-06,2.9438108e-05,0.58192104,0.10289156,0.20281804,0.0,0.1123693,traffic,0.58192104,traffic,False,True,True,True,False,1.94358e-06,2.4557248e-06,3.6919334e-06,0.0,7.523081e-06,1.5614318e-05,0.12447421,0.1572739,0.23644538,0.0,0.48180658,urban,0.23644538,other,True,True,True,True,False
STA.IT1883A,IT,44.31538,8.48542,13.54965726,76.9148426,20.06551319,0,0,1,0,0,1,9.0108464e-05,1.8773874e-06,3.962855e-05,0.00017923063,5.8395517e-06,0.0003166846,0.28453693,0.005928256,0.1251357,0.5659594,0.018439645,port_shipping,0.5659594,port_shipping,False,True,True,True,True,1.0207231e-05,1.2132228e-05,3.6348214e-05,6.0498282e-06,7.863656e-06,7.260116e-05,0.14059323,0.16710792,0.5006561,0.08332964,0.10831309,urban,0.5006561,urban,False,True,True,True,True
STA-BETR811,BE,51.2521,4.49136,23.69106951,45.37393697,22.81295551,0,0,1,0,1,0,0.00017783046,2.6542937e-05,5.003474e-05,0.00010101963,2.002444e-05,0.0003754522,0.47364342,0.070695914,0.13326529,0.26906124,0.05333419,traffic,0.47364342,traffic,False,True,True,True,True,1.8317889e-05,3.5049903e-05,2.5553783e-05,3.3127374e-06,1.02318745e-05,9.246619e-05,0.19810365,0.37905642,0.27635813,0.035826474,0.11065531,industrial,0.37905642,industrial,False,True,True,True,True
STA.DE_DEBW015,DE,49.16551,9.22479,27.82747548,46.9130483,20.01197577,0,0,1,0,0,1,0.00012635857,0.00085260073,2.8994293e-05,3.4470188e-05,2.034119e-05,0.001062765,0.11889606,0.80224764,0.027281942,0.03243444,0.019139875,industrial,0.80224764,industrial,False,True,True,True,True,1.1937948e-05,0.0001132739,1.03911125e-05,1.7241249e-06,7.2742996e-06,0.00014460139,0.08255763,0.78335273,0.07186039,0.011923294,0.050305877,industrial,0.78335273,industrial,False,True,True,True,True
STA_ES1636A,ES,41.6561,-4.7339,21.52031156,47.03985552,15.01864505,0,1,0,0,0,1,9.3371586e-05,9.5850206e-05,3.3056236e-05,0.0,2.5676025e-05,0.00024795407,0.37656808,0.38656434,0.13331597,0.0,0.10355154,industrial,0.38656434,industrial,False,True,True,True,False,9.624585e-06,6.691226e-05,1.228889e-05,0.0,1.4909234e-05,0.000103734965,0.09278053,0.6450309,0.1184643,0.0,0.14372429,industrial,0.6450309,industrial,False,True,True,True,False
STA-BG0056A,BG,42.45662,27.42097,15.49294175,49.0100115,17.78830083,0,0,1,0,0,1,6.850034e-05,1.6216423e-05,7.539333e-06,0.00011619545,8.469975e-06,0.00021692151,0.31578398,0.0747571,0.034756042,0.53565663,0.039046265,port_shipping,0.53565663,port_shipping,False,True,True,True,True,8.644186e-06,3.577587e-05,5.9148664e-05,4.8610405e-06,7.0255874e-06,0.00011545534,0.074870385,0.3098676,0.51230776,0.042103212,0.060851127,urban,0.51230776,urban,False,True,True,True,True
STA_ES0373A,ES,42.6256,-6.5208,7.084558824,58.68071666,13.72812068,0,1,0,0,1,0,6.227429e-06,0.0007766134,2.356067e-06,0.0,4.327776e-06,0.0007895246,0.007887568,0.9836469,0.0029841592,0.0,0.005481496,industrial,0.9836469,industrial,False,True,True,True,False,6.4853276e-07,3.4122284e-05,6.831415e-06,0.0,2.9533076e-06,4.4555534e-05,0.014555605,0.7658372,0.15332359,0.0,0.06628374,industrial,0.7658372,industrial,False,True,True,True,False
STA-FR12004,FR,43.57569,1.41806,17.58539195,56.28163848,15.97847939,0,0,1,0,0,1,0.0003439847,6.991996e-05,0.00010736913,0.0,4.4321423e-05,0.00056559517,0.60818183,0.12362192,0.1898339,0.0,0.07836245,traffic,0.60818183,traffic,False,True,True,True,False,3.5116038e-05,0.00014797733,9.515262e-06,0.0,1.1894189e-05,0.00020450284,0.17171419,0.7235955,0.046528753,0.0,0.058161486,industrial,0.7235955,industrial,False,True,True,True,False
STA.IT0892A,IT,44.48333,11.355,29.43504858,60.06148659,25.36293436,0,0,1,0,0,1,0.0001227646,3.5999008e-06,0.00011424819,1.1064677e-07,1.1844371e-05,0.00025256773,0.48606604,0.014253209,0.45234677,0.00043808753,0.046895824,traffic,0.48606604,traffic,False,True,True,True,True,1.4909299e-05,2.3263612e-05,4.2777825e-05,9.46176e-09,1.9036741e-05,9.999694e-05,0.14909755,0.23264323,0.42779133,9.46205e-05,0.19037323,urban,0.42779133,urban,False,True,True,True,True
STA_ES2085A,ES,42.0607,-7.7299,11.07615079,61.21465987,16.27103505,1,0,0,0,1,0,1.1827283e-05,2.574628e-06,5.501028e-06,0.0,6.5513436e-06,2.6454281e-05,0.4470839,0.09732368,0.20794472,0.0,0.24764776,traffic,0.4470839,traffic,False,True,True,True,False,1.2180495e-06,2.7768347e-06,9.868228e-06,0.0,1.3212812e-05,2.7075925e-05,0.04498644,0.10255733,0.36446503,0.0,0.48799115,urban,0.36446503,other,True,True,True,True,False
STA.03.0104,AT,48.19234,14.51954,22.0740668,48.11163183,17.13131198,1,0,0,1,0,0,0.0001172968,2.0700738e-05,7.247449e-06,3.8685823e-08,1.6565235e-05,0.0001618489,0.72473025,0.12790163,0.044779103,0.0002390243,0.10235,traffic,0.72473025,traffic,False,True,True,True,True,1.0594329e-05,2.0496149e-05,1.49117595e-05,3.3117986e-09,1.0191454e-05,5.6197005e-05,0.18852124,0.3647196,0.26534793,5.8931942e-05,0.18135226,industrial,0.3647196,industrial,False,True,True,True,True
STA-BG0040A,BG,42.73229,23.31097,24.70211572,37.20177382,42.45201657,0,0,1,0,0,1,0.00020438363,0.00025065377,2.9980518e-05,0.0,2.7546223e-05,0.00051256415,0.3987474,0.48901933,0.05849125,0.0,0.053742,industrial,0.48901933,industrial,False,True,True,True,False,2.7172888e-05,8.689079e-05,0.00016318537,0.0,3.6096582e-05,0.00031334566,0.08671857,0.27730012,0.52078384,0.0,0.11519732,urban,0.52078384,urban,False,True,True,True,False
STA_ES1578A,ES,43.3825,-3.22056,10.98669601,60.58515305,17.45284006,0,0,1,0,0,1,5.8772606e-05,3.4883822e-06,4.4182166e-06,1.9179915e-06,2.1098306e-06,7.070703e-05,0.83121306,0.049335722,0.062486243,0.027125897,0.02983905,traffic,0.83121306,traffic,False,True,True,True,True,5.9614954e-06,3.7623533e-06,3.4345667e-06,8.641404e-08,2.1894728e-06,1.5434302e-05,0.38624978,0.2437657,0.22252816,0.0055988305,0.14185758,traffic,0.38624978,traffic,False,True,True,True,True
STA_ES1799A,ES,37.89261,-4.76234,17.90662722,52.38802268,24.42115385,0,0,1,0,0,1,0.00023580347,4.281951e-05,7.015144e-05,0.0,2.5227857e-05,0.0003740023,0.63048667,0.114489965,0.18756953,0.0,0.06745375,traffic,0.63048667,traffic,False,True,True,True,False,2.4565094e-05,4.6182475e-05,2.814043e-05,0.0,1.7674169e-05,0.00011656218,0.21074669,0.39620462,0.2414199,0.0,0.15162867,industrial,0.39620462,industrial,False,True,True,True,False
STA_ES1231A,ES,41.4768,2.089,24.06279016,38.70496355,23.64421052,0,0,1,0,0,1,0.0004895522,7.192663e-05,5.2666317e-05,0.0,2.6675914e-05,0.0006408211,0.7639452,0.11224136,0.08218568,0.0,0.04162771,traffic,0.7639452,traffic,False,True,True,True,False,5.069438e-05,7.757563e-05,4.97626e-05,0.0,1.1895099e-05,0.0001899277,0.2669141,0.40844822,0.26200813,0.0,0.06262962,industrial,0.40844822,industrial,False,True,True,True,False
STA.DE_DEST104,DE,51.83731,11.89141,10.84820897,58.61021482,18.06146375,0,0,1,1,0,0,5.0828803e-06,3.764198e-05,2.9768316e-06,0.0,1.171053e-05,5.7412224e-05,0.088533066,0.655644,0.051850136,0.0,0.20397277,industrial,0.655644,industrial,False,True,True,True,False,5.1866357e-07,3.3887954e-05,3.221203e-06,0.0,9.766944e-06,4.739476e-05,0.01094348,0.7150148,0.06796539,0.0,0.20607644,industrial,0.7150148,industrial,False,True,True,True,False
STA.DE_DEST044,DE,51.89698,11.05744,14.93027068,56.23753825,17.46005324,0,0,1,0,0,1,5.0601662e-05,3.9979917e-05,1.1910866e-05,0.0,9.470728e-06,0.00011196316,0.4519492,0.357081,0.10638201,0.0,0.084587894,traffic,0.4519492,traffic,False,True,True,True,False,5.2200244e-06,3.599272e-05,3.44883e-06,0.0,5.8858773e-06,5.054745e-05,0.103269786,0.7120581,0.068229556,0.0,0.11644262,industrial,0.7120581,industrial,False,True,True,True,False
STA_ES1602A,ES,42.464,-2.428,23.15163043,50.18287847,21.30425279,0,0,1,0,0,1,0.00017104285,9.431458e-05,3.8900613e-05,0.0,3.520743e-05,0.00033946545,0.5038594,0.27783263,0.11459373,0.0,0.10371433,traffic,0.5038594,traffic,False,True,True,True,False,1.7641858e-05,0.00010172189,2.6036045e-05,0.0,1.2071387e-05,0.00015747118,0.112032294,0.6459715,0.16533847,0.0,0.07665775,industrial,0.6459715,industrial,False,True,True,True,False
STA-MK0045A,MK,41.98744,21.6525,11.96888675,38.4981326,51.03055902,0,1,0,0,1,0,0.00016407343,2.0500682e-05,1.3163436e-06,0.0,2.4652887e-05,0.00021054334,0.7792858,0.097370364,0.006252127,0.0,0.117091745,traffic,0.7792858,traffic,False,True,True,True,False,1.7593795e-05,4.1690102e-05,1.8732973e-05,0.0,7.2526764e-06,8.526954e-05,0.20633154,0.4889214,0.21969128,0.0,0.08505589,industrial,0.4889214,industrial,False,True,True,True,False
STA-FR23124,FR,46.65662,-0.74338,4.630654073,62.56382464,12.66474002,0,0,1,1,0,0,1.7496839e-05,0.0,3.0942604e-06,0.0,4.0078075e-06,2.4598907e-05,0.71128523,0.0,0.12578852,0.0,0.16292624,traffic,0.71128523,traffic,False,True,False,True,False,1.827383e-06,0.0,9.274619e-06,0.0,3.5670353e-05,4.677236e-05,0.03906972,0.0,0.19829273,0.0,0.7626375,urban,0.19829273,other,True,True,False,True,False
STA-FR14042,FR,48.64584,4.96611,9.764389206,56.38955721,17.77382826,0,0,1,0,0,1,5.5202923e-05,2.2309017e-05,1.1248885e-05,2.7852582e-07,1.1443964e-05,0.00010048331,0.54937404,0.22201714,0.1119478,0.0027718614,0.113889195,traffic,0.54937404,traffic,False,True,True,True,True,5.68084e-06,5.142436e-05,2.1687221e-05,2.3740135e-08,4.1886624e-06,8.3004816e-05,0.068439886,0.6195346,0.26127666,0.00028600913,0.050462883,industrial,0.6195346,industrial,False,True,True,True,True
STA.DE_DENI043,DE,52.49855,7.31747,15.03605809,55.74711068,17.93424048,0,0,1,0,1,0,6.692281e-05,0.00052543875,3.6711554e-06,0.0,1.0230555e-05,0.0006062633,0.11038572,0.8666841,0.006055381,0.0,0.016874772,industrial,0.8666841,industrial,False,True,True,True,False,7.056797e-06,3.5534867e-05,1.7512602e-06,0.0,9.5535315e-06,5.3896452e-05,0.1309325,0.6593174,0.03249305,0.0,0.17725715,industrial,0.6593174,industrial,False,True,True,True,False
STA.07.2106,AT,47.27129,11.41695,29.98123507,44.16167821,16.21655134,1,0,0,0,0,1,0.00019370274,8.540906e-05,5.8446498e-05,0.0,4.1270436e-05,0.00037882873,0.5113201,0.22545561,0.15428212,0.0,0.1089422,traffic,0.5113201,traffic,False,True,True,True,False,1.7884555e-05,8.456494e-05,6.322066e-05,0.0,1.34595275e-05,0.0001791297,0.09984137,0.47208777,0.3529323,0.0,0.07513845,industrial,0.47208777,industrial,False,True,True,True,False
STA.DE_DENW179,DE,51.4488,7.58225,25.27355191,53.9762594,20.94320833,0,0,1,0,0,1,0.00013962948,3.2207914e-05,2.0559717e-05,0.0,1.1292165e-05,0.00020368928,0.68550235,0.15812278,0.100936666,0.0,0.05543819,traffic,0.68550235,traffic,False,True,True,True,False,1.2755074e-05,2.8995823e-05,1.0830697e-05,0.0,1.1131394e-05,6.371299e-05,0.2001958,0.45510063,0.16999197,0.0,0.17471153,industrial,0.45510063,industrial,False,True,True,True,False
STA-RO0144A,RO,45.41186,28.00597,17.72225865,49.15019366,13.18707006,0,1,0,0,0,1,5.9995375e-05,4.2994325e-05,6.248899e-05,5.0418723e-05,1.2994081e-05,0.00022889148,0.26211274,0.18783715,0.27300704,0.22027348,0.056769613,urban,0.27300704,urban,False,True,True,True,True,6.3091543e-06,5.8117705e-05,5.0984276e-05,4.3060386e-06,1.6070919e-05,0.0001357881,0.046463236,0.42800292,0.37546942,0.03171146,0.11835293,industrial,0.42800292,industrial,False,True,True,True,True
STA.IT2213A,IT,40.71099,14.70244,25.47900613,39.42558396,29.69883382,0,0,1,0,1,0,7.222715e-05,6.622479e-07,4.424692e-05,0.0,5.0197623e-06,0.00012215608,0.5912694,0.0054213256,0.36221626,0.0,0.04109302,traffic,0.5912694,traffic,False,True,True,True,False,7.813475e-06,4.27964e-06,9.690261e-05,0.0,7.7448285e-06,0.00011674055,0.06693026,0.036659412,0.8300681,0.0,0.06634223,urban,0.8300681,urban,False,True,True,True,False
STA.IT1110A,IT,43.73889,10.40167,16.81072027,50.44659145,21.33522727,0,0,1,0,0,1,5.0470193e-05,5.6202312e-05,4.483336e-05,2.1600387e-07,9.463382e-06,0.00016118523,0.3131192,0.3486815,0.27814806,0.0013400972,0.058711223,industrial,0.3486815,industrial,False,True,True,True,True,6.11323e-06,3.8613915e-05,6.778055e-05,1.8471182e-08,9.404964e-06,0.00012193113,0.050136745,0.31668627,0.5558921,0.00015148864,0.07713341,urban,0.5558921,urban,False,True,True,True,True
STA-FR05090,FR,49.51469,0.10065,12.24124293,59.84143126,19.3419851,0,0,1,0,0,1,9.151994e-05,1.0250962e-05,5.4048844e-05,0.0,4.7656253e-05,0.000203476,0.4497825,0.05037922,0.26562762,0.0,0.23421068,traffic,0.4497825,traffic,False,True,True,True,False,9.462111e-06,2.362942e-05,1.380905e-05,0.0,1.0652148e-05,5.7552727e-05,0.16440769,0.41056994,0.23993737,0.0,0.18508503,industrial,0.41056994,industrial,False,True,True,True,False
STA.IT2027A,IT,43.9275,12.22472,16.09859155,78.82376738,20.53389831,0,0,1,1,0,0,9.451732e-06,9.538853e-07,5.043668e-06,0.0,3.9158504e-06,1.9365138e-05,0.48807976,0.049257863,0.26045093,0.0,0.20221134,traffic,0.48807976,traffic,False,True,True,True,False,1.1719559e-06,6.164287e-06,1.4123924e-05,0.0,6.721964e-06,2.8182132e-05,0.04158507,0.21873032,0.5011659,0.0,0.23851864,urban,0.5011659,urban,False,True,True,True,False
STA-FI00893,FI,60.53002,27.6754,4.263125889,55.22721535,0.0,0,0,1,1,0,0,1.3476465e-06,0.0,6.466651e-07,6.0386696e-09,6.460879e-07,2.6464384e-06,0.50923026,0.0,0.24435298,0.00228181,0.24413489,traffic,0.50923026,traffic,False,True,False,True,True,4.8478233e-07,0.0,9.82673e-07,1.6796368e-10,1.430783e-06,2.8984061e-06,0.16725825,0.0,0.3390391,5.795036e-05,0.49364474,urban,0.3390391,other,True,True,False,True,True
STA-BG0041A,BG,42.05638,25.59345,15.0230847,51.12469459,32.09532567,0,0,1,0,0,1,2.0854803e-05,3.3884921e-06,4.6254318e-06,0.0,4.2841757e-06,3.31529e-05,0.6290491,0.10220801,0.13951816,0.0,0.12922476,traffic,0.6290491,traffic,False,True,True,True,False,2.9383928e-06,7.4755235e-06,3.311316e-05,0.0,1.0309781e-05,5.383686e-05,0.054579575,0.13885511,0.61506486,0.0,0.19150043,urban,0.61506486,urban,False,True,True,True,False
STA.02.KA71,AT,46.62662,14.29914,20.23841553,42.4896818,18.8853989,0,0,1,0,0,1,6.847672e-05,1.5400847e-05,1.956464e-05,0.0,9.253471e-06,0.00011269568,0.60762507,0.13665871,0.17360595,0.0,0.082110256,traffic,0.60762507,traffic,False,True,True,True,False,6.4486653e-06,1.5248636e-05,3.584816e-05,0.0,4.445299e-06,6.199076e-05,0.104026236,0.24598241,0.5782823,0.0,0.07170906,urban,0.5782823,urban,False,True,True,True,False
STA-FR14012,FR,49.22417,4.02056,16.95901965,53.17320923,19.33812344,0,0,1,0,0,1,0.00015253451,0.00021597349,4.524825e-05,2.2358827e-06,2.4326075e-05,0.00044031817,0.34641886,0.49049416,0.102762625,0.00507788,0.055246584,industrial,0.49049416,industrial,False,True,True,True,True,1.5496433e-05,0.00010783036,3.8987306e-05,1.9057534e-07,7.981947e-06,0.00017048663,0.090895295,0.63248575,0.22868249,0.0011178316,0.046818614,industrial,0.63248575,industrial,False,True,True,True,True
STA-FR09016,FR,45.60882,0.09972,10.24448411,49.92743727,16.25977486,0,0,1,0,1,0,1.8386087e-05,1.0996169e-05,6.228119e-06,0.0,8.21541e-06,4.3825785e-05,0.4195267,0.25090638,0.14211084,0.0,0.18745609,traffic,0.4195267,traffic,False,True,True,True,False,1.8778314e-06,2.5347195e-05,1.3768939e-05,0.0,8.241129e-06,4.9235092e-05,0.038140103,0.5148197,0.27965704,0.0,0.16738324,industrial,0.5148197,industrial,False,True,True,True,False
STA-BETM705,BE,50.94536,3.1524,23.82041799,46.31177396,26.92527435,0,1,0,0,1,0,0.00014605746,5.6931756e-05,3.2782114e-05,1.4520086e-05,1.7601855e-05,0.00026789328,0.5452076,0.21251655,0.12237005,0.054201007,0.065704726,traffic,0.5452076,traffic,False,True,True,True,True,1.5562893e-05,7.5178286e-05,7.892435e-06,7.2655513e-07,1.0001497e-05,0.00010936167,0.14230666,0.6874281,0.0721682,0.0066436,0.0914534,industrial,0.6874281,industrial,False,True,True,True,True
STA.DE_DEBE032,DE,52.47319,13.22514,15.92667655,55.00541872,17.09340098,0,0,1,1,0,0,9.549848e-05,9.84276e-06,4.9117603e-05,6.503211e-06,5.700481e-06,0.00016666255,0.573005,0.059058018,0.2947129,0.03902023,0.03420373,traffic,0.573005,traffic,False,True,True,True,True,9.066381e-06,8.861141e-06,6.7387996e-06,3.252767e-07,6.264779e-06,3.1256375e-05,0.29006502,0.28349867,0.2155976,0.010406731,0.20043205,traffic,0.29006502,traffic,False,True,True,True,True
