run,sample_id,pollutant,feature_name,feature_value_raw,feature_value_norm,shap_value,abs_shap,shap_rank_abs,shap_sign,source_category
3,1883,no2,PopulationDensity,333.8,-0.14203129975597878,0.23841809399250763,0.23841809399250763,2,positive,urban_anthropogenic
3,1883,no2,Stability_3yr,0.8704288321167883,0.8704288321167883,0.16897429609468517,0.16897429609468517,3,positive,meteorological_condition
3,1883,no2,RH_3yr,68.82766423357664,-1.2933847451012266,0.12959547553341697,0.12959547553341697,4,positive,meteorological_condition
3,1883,no2,Wind_3yr,1.355757299270073,-1.1859036454600498,0.10738773216717175,0.10738773216717175,5,positive,meteorological_condition
3,1883,no2,urban,1.0,0.9693384774922439,0.10468414140441266,0.10468414140441266,6,positive,urban_anthropogenic
3,1883,no2,Latitude,45.0249,-0.17253241644219788,0.09376198467931193,0.09376198467931193,7,positive,geographic_context
3,1883,no2,rural,0.0,-0.5536674263920707,0.08279489274524868,0.08279489274524868,8,positive,geographic_context
3,1883,no2,num_buildings_500m,287.0,-0.4907005585766112,0.08233091546305997,0.08233091546305997,9,positive,urban_anthropogenic
3,1883,no2,num_buildings_1km,1278.0,-0.3774908828277599,0.062015601575151846,0.062015601575151846,10,positive,urban_anthropogenic
3,1883,no2,traffic,0.0,-0.3281059132780248,-0.05736722638767392,0.05736722638767392,11,negative,traffic
3,1883,no2,Altitude,243.0,-0.027848890857250196,-0.0500675144032217,0.0500675144032217,12,negative,geographic_context
3,1883,no2,num_roads_500m,205.0,0.2381274679250999,0.04446340235998149,0.04446340235998149,13,positive,traffic
3,1883,no2,Temp_3yr,11.799315693430655,-0.2020549111784987,0.0417842863972839,0.0417842863972839,14,positive,meteorological_condition
3,1883,no2,Precip_3yr,2.4016788321167883,0.4331579279360197,0.029915261075360994,0.029915261075360994,15,positive,meteorological_condition
3,1883,no2,ship_density_10km,0.0,-0.3187453966742202,0.012062612971846232,0.012062612971846232,16,positive,port_shipping
3,1883,no2,ship_density_5km,0.0,-0.332199815255663,-0.012046170519943103,0.012046170519943103,17,negative,port_shipping
3,1883,no2,num_factory_1km,2.0,0.1372388509175301,-0.008623936854448334,0.008623936854448334,18,negative,industrial
3,1883,no2,num_industrial_landuse_500m,0.0,-0.5307933537897446,-0.00843999198396673,0.00843999198396673,19,negative,industrial
3,1883,no2,ship_density_1km,0.0,-0.14022768049856174,-0.007218038570919223,0.007218038570919223,20,negative,port_shipping
3,1883,no2,Longitude,7.6491,-0.1500536869982224,0.003170990672114077,0.003170990672114077,21,positive,geographic_context
3,1883,no2,num_industrial_landuse_1km,1.0,-0.3501889407225115,-0.002767403945797851,0.002767403945797851,22,negative,industrial
3,1883,no2,num_factory_500m,0.0,-0.13406790694875997,-7.946141510956367e-05,7.946141510956367e-05,23,negative,industrial
3,1943,no2,Stability_3yr,0.4419434306569342,0.4419434306569342,0.28508997206020326,0.28508997206020326,1,positive,meteorological_condition
3,1943,no2,Altitude,50.0,-0.7455254217329942,0.13052842920171343,0.13052842920171343,2,positive,geographic_context
3,1943,no2,PopulationDensity,233.2,-0.23405636813959005,0.12057663881162449,0.12057663881162449,3,positive,urban_anthropogenic
3,1943,no2,Wind_3yr,1.5986040145985403,-0.9249637870461559,0.11120755395301685,0.11120755395301685,4,positive,meteorological_condition
3,1943,no2,rural,0.0,-0.5536674263920707,0.09926373984018114,0.09926373984018114,5,positive,geographic_context
3,1943,no2,Longitude,10.66472,0.16976714430470943,0.09520332457822035,0.09520332457822035,6,positive,geographic_context
3,1943,no2,Latitude,44.69083,-0.24190890164215004,0.08983143527944677,0.08983143527944677,7,positive,geographic_context
3,1943,no2,urban,1.0,0.9693384774922439,0.08561752872493297,0.08561752872493297,8,positive,urban_anthropogenic
3,1943,no2,Temp_3yr,13.806450729927008,0.4625630775670909,0.05820427059288801,0.05820427059288801,9,positive,meteorological_condition
3,1943,no2,traffic,0.0,-0.3281059132780248,-0.04936058057423035,0.04936058057423035,10,negative,traffic
3,1943,no2,num_roads_1km,409.0,-0.37181015455445104,0.046962788131822295,0.046962788131822295,11,positive,traffic
3,1943,no2,num_buildings_1km,762.0,-0.5987919820556985,0.04597522157706002,0.04597522157706002,12,positive,urban_anthropogenic
3,1943,no2,num_roads_500m,23.0,-0.9733537329247299,0.04183727194239774,0.04183727194239774,13,positive,traffic
3,1943,no2,num_industrial_landuse_1km,6.0,0.24613745562032227,0.03542330324922934,0.03542330324922934,14,positive,industrial
3,1943,no2,num_buildings_500m,152.0,-0.6773105842484604,0.024343394589057786,0.024343394589057786,15,positive,urban_anthropogenic
3,1943,no2,Precip_3yr,1.7379197080291973,-0.5629527765625207,0.021964492454930273,0.021964492454930273,16,positive,meteorological_condition
3,1943,no2,num_industrial_landuse_500m,0.0,-0.5307933537897446,-0.016858131806452223,0.016858131806452223,17,negative,industrial
3,1943,no2,RH_3yr,71.50097627737227,-0.8063433457763103,0.015286840591738604,0.015286840591738604,18,positive,meteorological_condition
3,1943,no2,ship_density_5km,0.0,-0.332199815255663,-0.013392794042799031,0.013392794042799031,19,negative,port_shipping
3,1943,no2,ship_density_1km,0.0,-0.14022768049856174,-0.009160099607827312,0.009160099607827312,20,negative,port_shipping
3,1943,no2,ship_density_10km,0.0,-0.3187453966742202,0.006414999812202923,0.006414999812202923,21,positive,port_shipping
3,1943,no2,num_factory_1km,6.0,0.7588848239472366,0.00029765910509070597,0.00029765910509070597,22,positive,industrial
3,1943,no2,num_factory_500m,0.0,-0.13406790694875997,-4.934535179162898e-05,4.934535179162898e-05,23,negative,industrial
3,1953,no2,num_roads_1km,942.0,0.6918178388322017,0.2756555136939735,0.2756555136939735,1,positive,traffic
3,1953,no2,num_buildings_1km,5263.0,1.3315883427988588,0.1600510217084205,0.1600510217084205,2,positive,urban_anthropogenic
3,1953,no2,urban,1.0,0.9693384774922439,0.10549590653944148,0.10549590653944148,3,positive,urban_anthropogenic
3,1953,no2,rural,0.0,-0.5536674263920707,0.07909258710237661,0.07909258710237661,4,positive,geographic_context
3,1953,no2,traffic,0.0,-0.3281059132780248,-0.055270923471767264,0.055270923471767264,5,negative,traffic
3,1953,no2,ship_density_1km,23.410667061805725,-0.11787273301701404,0.05455821187860897,0.05455821187860897,6,positive,port_shipping
3,1953,no2,num_buildings_500m,1755.0,1.5385106835439413,-0.04897038398630265,0.04897038398630265,7,negative,urban_anthropogenic
3,1953,no2,RH_3yr,79.17148722627736,0.5911202966601209,0.04774664546030571,0.04774664546030571,8,positive,meteorological_condition
3,1953,no2,Wind_3yr,2.7506934306569346,0.3129613325083957,-0.04124356837668221,0.04124356837668221,9,negative,meteorological_condition
3,1953,no2,Longitude,6.15694,-0.30830434578049026,-0.03993626281370351,0.03993626281370351,10,negative,geographic_context
3,1953,no2,Stability_3yr,0.2312408759124087,0.2312408759124087,-0.03490543749179388,0.03490543749179388,11,negative,meteorological_condition
3,1953,no2,num_roads_500m,288.0,0.7906161474335388,0.029248287533352773,0.029248287533352773,12,positive,traffic
3,1953,no2,Precip_3yr,1.9737226277372264,-0.20908071070421153,0.02609465021286619,0.02609465021286619,13,positive,meteorological_condition
3,1953,no2,num_industrial_landuse_1km,1.0,-0.3501889407225115,-0.024230506771082353,0.024230506771082353,14,negative,industrial
3,1953,no2,ship_density_5km,21.80678778741023,-0.28549081628357065,-0.01649456721964863,0.01649456721964863,15,negative,port_shipping
3,1953,no2,PopulationDensity,168.4,-0.29333295294334755,0.011566350653125184,0.011566350653125184,16,positive,urban_anthropogenic
3,1953,no2,num_industrial_landuse_500m,0.0,-0.5307933537897446,-0.008061970538362205,0.008061970538362205,17,negative,industrial
3,1953,no2,Temp_3yr,10.647034671532849,-0.5836070645305009,0.007973474765799604,0.007973474765799604,18,positive,meteorological_condition
3,1953,no2,Latitude,49.35834,0.7273952514863103,0.006904148273540562,0.006904148273540562,19,positive,geographic_context
3,1953,no2,ship_density_10km,14.45646718770121,-0.2800212438644504,-0.0046177996912910736,0.0046177996912910736,20,negative,port_shipping
3,1953,no2,num_factory_1km,0.0,-0.1735841355973231,0.0017272125484153952,0.0017272125484153952,21,positive,industrial
3,1953,no2,Altitude,154.0,-0.35879817193466584,-0.000968274205641922,0.000968274205641922,22,negative,geographic_context
3,1953,no2,num_factory_500m,0.0,-0.13406790694875997,-7.09614957247514e-05,7.09614957247514e-05,23,negative,industrial
3,2013,no2,PopulationDensity,823.7,0.3061106585057623,0.49664517991642027,0.49664517991642027,1,positive,urban_anthropogenic
3,2013,no2,num_roads_1km,982.0,0.7716398270788548,0.25311029697242177,0.25311029697242177,2,positive,traffic
3,2013,no2,Stability_3yr,0.3960857664233577,0.3960857664233577,0.21220162211096597,0.21220162211096597,3,positive,meteorological_condition
3,2013,no2,Altitude,37.0,-0.7938663279577852,0.18368930477816087,0.18368930477816087,4,positive,geographic_context
3,2013,no2,Latitude,41.88602,-0.8243852073675225,0.12904816025611587,0.12904816025611587,5,positive,geographic_context
3,2013,no2,RH_3yr,70.01453467153284,-1.0771529586694308,0.11981849252427511,0.11981849252427511,6,positive,meteorological_condition
3,2013,no2,rural,0.0,-0.5536674263920707,0.10948993858206342,0.10948993858206342,7,positive,geographic_context
3,2013,no2,urban,1.0,0.9693384774922439,0.08513594294230432,0.08513594294230432,8,positive,urban_anthropogenic
3,2013,no2,Temp_3yr,16.428439781021897,1.3307762560354193,0.07803513384983667,0.07803513384983667,9,positive,meteorological_condition
3,2013,no2,Longitude,12.54162,0.3688213083812417,0.06956997434777984,0.06956997434777984,10,positive,geographic_context
3,2013,no2,num_buildings_1km,2348.0,0.08140868340071743,0.060961111923567894,0.060961111923567894,11,positive,urban_anthropogenic
3,2013,no2,traffic,0.0,-0.3281059132780248,-0.0497212519824813,0.0497212519824813,12,negative,traffic
3,2013,no2,Precip_3yr,2.214096715328467,0.15165135766899523,0.04725507931550464,0.04725507931550464,13,positive,meteorological_condition
3,2013,no2,num_industrial_landuse_1km,9.0,0.6039332934260226,0.03744787502042229,0.03744787502042229,14,positive,industrial
3,2013,no2,num_buildings_500m,572.0,-0.09674605993604077,0.031709811702282244,0.031709811702282244,15,positive,urban_anthropogenic
3,2013,no2,Wind_3yr,2.288567518248175,-0.18359498282092926,0.0231798136255581,0.0231798136255581,16,positive,meteorological_condition
3,2013,no2,ship_density_10km,0.0,-0.3187453966742202,0.017851457614885984,0.017851457614885984,17,positive,port_shipping
3,2013,no2,ship_density_5km,0.0,-0.332199815255663,-0.017380357511392237,0.017380357511392237,18,negative,port_shipping
3,2013,no2,num_industrial_landuse_500m,3.0,0.8543879809680367,0.017309508411374328,0.017309508411374328,19,positive,industrial
3,2013,no2,num_roads_500m,307.0,0.9170894596101694,-0.01076977953302909,0.01076977953302909,20,negative,traffic
3,2013,no2,ship_density_1km,0.0,-0.14022768049856174,-0.009031834046273777,0.009031834046273777,21,negative,port_shipping
3,2013,no2,num_factory_1km,0.0,-0.1735841355973231,0.006511500124090445,0.006511500124090445,22,positive,industrial
3,2013,no2,num_factory_500m,0.0,-0.13406790694875997,-4.0007120656925835e-05,4.0007120656925835e-05,23,negative,industrial
3,2197,no2,Stability_3yr,0.3987226277372261,0.3987226277372261,0.23611680476399538,0.23611680476399538,1,positive,meteorological_condition
3,2197,no2,num_roads_1km,1110.0,1.0270701894681447,0.18271594551641288,0.18271594551641288,2,positive,traffic
3,2197,no2,Altitude,35.0,-0.801303390453907,0.1395217933296511,0.1395217933296511,3,positive,geographic_context
3,2197,no2,Latitude,44.28561,-0.3260611431865098,0.10434917968019378,0.10434917968019378,4,positive,geographic_context
3,2197,no2,rural,0.0,-0.5536674263920707,0.09436497777178836,0.09436497777178836,5,positive,geographic_context
3,2197,no2,num_buildings_1km,2102.0,-0.024095329021904466,0.09367711492325984,0.09367711492325984,6,positive,urban_anthropogenic
3,2197,no2,urban,1.0,0.9693384774922439,0.09318433621267279,0.09318433621267279,7,positive,urban_anthropogenic
3,2197,no2,num_roads_500m,322.0,1.016936811328562,-0.0900622937424621,0.0900622937424621,8,negative,traffic
3,2197,no2,PopulationDensity,218.2,-0.24777779980712653,0.06342505803439712,0.06342505803439712,9,positive,urban_anthropogenic
3,2197,no2,Longitude,11.8734,0.2979534019828079,0.053776504298445084,0.053776504298445084,10,positive,geographic_context
3,2197,no2,Temp_3yr,15.623886861313869,1.0643665060122482,0.04607315060759284,0.04607315060759284,11,positive,meteorological_condition
3,2197,no2,traffic,0.0,-0.3281059132780248,-0.027517362621979187,0.027517362621979187,12,negative,traffic
3,2197,no2,RH_3yr,71.20768248175182,-0.859777519674501,-0.025921801460933997,0.025921801460933997,13,negative,meteorological_condition
3,2197,no2,Wind_3yr,2.1530109489051097,-0.32925110982931555,0.02399412701951484,0.02399412701951484,14,positive,meteorological_condition
3,2197,no2,ship_density_5km,0.0,-0.332199815255663,-0.019663918210421794,0.019663918210421794,15,negative,port_shipping
3,2197,no2,ship_density_10km,0.0,-0.3187453966742202,0.018038112339498858,0.018038112339498858,16,positive,port_shipping
3,2197,no2,num_industrial_landuse_500m,0.0,-0.5307933537897446,-0.009469316507779808,0.009469316507779808,17,negative,industrial
3,2197,no2,ship_density_1km,0.0,-0.14022768049856174,-0.008831002717511137,0.008831002717511137,18,negative,port_shipping
3,2197,no2,Precip_3yr,1.727235401459854,-0.5789868343368623,-0.007287491448976966,0.007287491448976966,19,negative,meteorological_condition
3,2197,no2,num_industrial_landuse_1km,1.0,-0.3501889407225115,-0.006775025173251339,0.006775025173251339,20,negative,industrial
3,2197,no2,num_factory_1km,0.0,-0.1735841355973231,0.005789962342179975,0.005789962342179975,21,positive,industrial
3,2197,no2,num_buildings_500m,632.0,-0.013808270748552258,-0.004836775915505832,0.004836775915505832,22,negative,urban_anthropogenic
3,2197,no2,num_factory_500m,0.0,-0.13406790694875997,-3.786873480825817e-05,3.786873480825817e-05,23,negative,industrial
3,2283,no2,Stability_3yr,0.6464598540145986,0.6464598540145986,0.28378421281318844,0.28378421281318844,1,positive,meteorological_condition
3,2283,no2,num_roads_1km,187.0,-0.8148221893233758,-0.25659240530471195,0.25659240530471195,2,negative,traffic
3,2283,no2,urban,0.0,-1.031631389055225,-0.15195672647598854,0.15195672647598854,3,negative,urban_anthropogenic
3,2283,no2,Latitude,45.41083,-0.0923861389158805,0.13034883177725526,0.13034883177725526,4,positive,geographic_context
3,2283,no2,num_buildings_1km,421.0,-0.7450394139098208,0.09006000801821483,0.09006000801821483,5,positive,urban_anthropogenic
3,2283,no2,Longitude,10.69194,0.17265395465484165,0.088851950944657,0.088851950944657,6,positive,geographic_context
3,2283,no2,rural,0.0,-0.5536674263920707,0.07808626431886571,0.07808626431886571,7,positive,geographic_context
3,2283,no2,Temp_3yr,13.79722627737226,0.4595086058984,0.06668520751646854,0.06668520751646854,8,positive,meteorological_condition
3,2283,no2,RH_3yr,71.83651459854015,-0.7452127890767993,0.06197419414896289,0.06197419414896289,9,positive,meteorological_condition
3,2283,no2,PopulationDensity,181.7,-0.2811666168647986,-0.05513733253522506,0.05513733253522506,10,negative,urban_anthropogenic
3,2283,no2,Altitude,113.0,-0.5112579531051606,0.05184772325788532,0.05184772325788532,11,positive,geographic_context
3,2283,no2,Wind_3yr,1.5438047445255474,-0.9838458425629072,0.05011523501946909,0.05011523501946909,12,positive,meteorological_condition
3,2283,no2,traffic,0.0,-0.3281059132780248,-0.03682660472321021,0.03682660472321021,13,negative,traffic
3,2283,no2,Precip_3yr,2.5773813868613136,0.6968367072361842,-0.03258234483412211,0.03258234483412211,14,negative,meteorological_condition
3,2283,no2,num_industrial_landuse_500m,2.0,0.3926608693821096,0.026243329086355027,0.026243329086355027,15,positive,industrial
3,2283,no2,num_buildings_500m,224.0,-0.5777852372234741,0.01909113626042949,0.01909113626042949,16,positive,urban_anthropogenic
3,2283,no2,num_roads_500m,124.0,-0.30104823135422,0.015963927615808223,0.015963927615808223,17,positive,traffic
3,2283,no2,num_industrial_landuse_1km,2.0,-0.23092366145394475,-0.01517731800970907,0.01517731800970907,18,negative,industrial
3,2283,no2,ship_density_5km,0.0,-0.332199815255663,-0.013252172719616,0.013252172719616,19,negative,port_shipping
3,2283,no2,ship_density_1km,0.0,-0.14022768049856174,-0.006974232043962765,0.006974232043962765,20,negative,port_shipping
3,2283,no2,ship_density_10km,0.0,-0.3187453966742202,0.005673288852745324,0.005673288852745324,21,positive,port_shipping
3,2283,no2,num_factory_1km,0.0,-0.1735841355973231,0.00030434283838169754,0.00030434283838169754,22,positive,industrial
3,2283,no2,num_factory_500m,0.0,-0.13406790694875997,-8.610416058873094e-05,8.610416058873094e-05,23,negative,industrial
3,2321,no2,Stability_3yr,0.5702189781021898,0.5702189781021898,0.28376598749276055,0.28376598749276055,1,positive,meteorological_condition
3,2321,no2,PopulationDensity,85.4,-0.3692582081703827,-0.22207715893575353,0.22207715893575353,2,negative,urban_anthropogenic
3,2321,no2,Longitude,8.0333,-0.10930745127005155,-0.08401462556966552,0.08401462556966552,3,negative,geographic_context
3,2321,no2,Wind_3yr,1.555264598540146,-0.9715321792713586,0.08286608532384679,0.08286608532384679,4,positive,meteorological_condition
3,2321,no2,rural,0.0,-0.5536674263920707,0.08228703794661019,0.08228703794661019,5,positive,geographic_context
3,2321,no2,urban,1.0,0.9693384774922439,0.0701144672528654,0.0701144672528654,6,positive,urban_anthropogenic
3,2321,no2,RH_3yr,73.70914233576643,-0.4040452715510888,0.06436252118669296,0.06436252118669296,7,positive,meteorological_condition
3,2321,no2,traffic,0.0,-0.3281059132780248,-0.05234433843926086,0.05234433843926086,8,negative,traffic
3,2321,no2,Latitude,44.7037,-0.23923618225841808,0.048317138387836155,0.048317138387836155,9,positive,geographic_context
3,2321,no2,num_industrial_landuse_1km,6.0,0.24613745562032227,0.03507852780243458,0.03507852780243458,10,positive,industrial
3,2321,no2,num_buildings_1km,1395.0,-0.32731214521212265,-0.033937657084788166,0.033937657084788166,11,negative,urban_anthropogenic
3,2321,no2,Altitude,164.0,-0.3216128594540573,0.02804523143720051,0.02804523143720051,12,positive,geographic_context
3,2321,no2,num_roads_500m,180.0,0.07171521506111228,0.027676174354290036,0.027676174354290036,13,positive,traffic
3,2321,no2,num_industrial_landuse_500m,2.0,0.3926608693821096,0.023152055228588563,0.023152055228588563,14,positive,industrial
3,2321,no2,num_roads_1km,591.0,-0.008620108032179368,0.02304899706890832,0.02304899706890832,15,positive,traffic
3,2321,no2,Temp_3yr,12.79719890510949,0.12837185188906014,0.023004445066544775,0.023004445066544775,16,positive,meteorological_condition
3,2321,no2,Precip_3yr,2.465821167883212,0.5294170450612294,-0.022118710511417238,0.022118710511417238,17,negative,meteorological_condition
3,2321,no2,num_buildings_500m,484.0,-0.21838815074435725,0.019789668256764457,0.019789668256764457,18,positive,urban_anthropogenic
3,2321,no2,ship_density_5km,0.0,-0.332199815255663,-0.014969935788632736,0.014969935788632736,19,negative,port_shipping
3,2321,no2,ship_density_1km,0.0,-0.14022768049856174,-0.007516188133563054,0.007516188133563054,20,negative,port_shipping
3,2321,no2,ship_density_10km,0.0,-0.3187453966742202,0.007030122767220035,0.007030122767220035,21,positive,port_shipping
3,2321,no2,num_factory_1km,0.0,-0.1735841355973231,0.0003546508802680289,0.0003546508802680289,22,positive,industrial
3,2321,no2,num_factory_500m,0.0,-0.13406790694875997,-7.946141510956366e-05,7.946141510956366e-05,23,negative,industrial
3,2359,no2,Stability_3yr,0.4105383211678831,0.4105383211678831,0.36611677019788064,0.36611677019788064,1,positive,meteorological_condition
3,2359,no2,Altitude,9.0,-0.897985202903489,0.11844924568348458,0.11844924568348458,2,positive,geographic_context
3,2359,no2,urban,1.0,0.9693384774922439,0.10723099291169487,0.10723099291169487,3,positive,urban_anthropogenic
3,2359,no2,Latitude,44.825,-0.2140457501491163,0.09968592127613474,0.09968592127613474,4,positive,geographic_context
3,2359,no2,rural,0.0,-0.5536674263920707,0.09330981927704017,0.09330981927704017,5,positive,geographic_context
3,2359,no2,Longitude,11.64972,0.2742310750497594,0.06625102761460576,0.06625102761460576,6,positive,geographic_context
3,2359,no2,PopulationDensity,142.1,-0.3173911964670949,-0.05805743199438702,0.05805743199438702,7,negative,urban_anthropogenic
3,2359,no2,Temp_3yr,15.51132299270073,1.0270934921876884,0.04897463229461946,0.04897463229461946,8,positive,meteorological_condition
3,2359,no2,traffic,0.0,-0.3281059132780248,-0.04712186872291797,0.04712186872291797,9,negative,traffic
3,2359,no2,RH_3yr,73.0444799270073,-0.525137798101447,0.04243810368108073,0.04243810368108073,10,positive,meteorological_condition
3,2359,no2,num_buildings_1km,1240.0,-0.39378825060036005,0.039606807389615646,0.039606807389615646,11,positive,urban_anthropogenic
3,2359,no2,Precip_3yr,1.9619799270072995,-0.2267031123742177,0.03252255322318914,0.03252255322318914,12,positive,meteorological_condition
3,2359,no2,num_buildings_500m,341.0,-0.41605654830787153,0.0314119739772387,0.0314119739772387,13,positive,urban_anthropogenic
3,2359,no2,num_roads_500m,114.0,-0.36761313249981503,0.030312999528904927,0.030312999528904927,14,positive,traffic
3,2359,no2,Wind_3yr,2.016505474452555,-0.4759268395306328,0.027971787715471964,0.027971787715471964,15,positive,meteorological_condition
3,2359,no2,num_industrial_landuse_500m,0.0,-0.5307933537897446,-0.014853368149140175,0.014853368149140175,16,negative,industrial
3,2359,no2,ship_density_5km,0.0,-0.332199815255663,-0.01475298127193224,0.01475298127193224,17,negative,port_shipping
3,2359,no2,num_industrial_landuse_1km,0.0,-0.4694542199910783,-0.012819872429273039,0.012819872429273039,18,negative,industrial
3,2359,no2,ship_density_10km,0.0,-0.3187453966742202,0.009653808999056592,0.009653808999056592,19,positive,port_shipping
3,2359,no2,num_roads_1km,472.0,-0.24609052306597237,0.007978439233286097,0.007978439233286097,20,positive,traffic
3,2359,no2,ship_density_1km,0.0,-0.14022768049856174,-0.007920005744139582,0.007920005744139582,21,negative,port_shipping
3,2359,no2,num_factory_1km,0.0,-0.1735841355973231,0.0005628327933265087,0.0005628327933265087,22,positive,industrial
3,2359,no2,num_factory_500m,0.0,-0.13406790694875997,-5.626050619082351e-05,5.626050619082351e-05,23,negative,industrial
3,2381,no2,PopulationDensity,3495.3,2.7499891147051243,0.6256671753625275,0.6256671753625275,1,positive,urban_anthropogenic
3,2381,no2,traffic,0.0,-0.3281059132780248,-0.09737753233696089,0.09737753233696089,2,negative,traffic
3,2381,no2,num_roads_1km,654.0,0.11709952345629929,0.09656597117326425,0.09656597117326425,3,positive,traffic
3,2381,no2,Longitude,21.03382,1.269459473531611,0.09447609839014047,0.09447609839014047,4,positive,geographic_context
3,2381,no2,rural,0.0,-0.5536674263920707,0.07986570254093008,0.07986570254093008,5,positive,geographic_context
3,2381,no2,Temp_3yr,9.839197080291967,-0.851104460251724,-0.07420245614243914,0.07420245614243914,6,negative,meteorological_condition
3,2381,no2,urban,1.0,0.9693384774922439,0.06676286312356532,0.06676286312356532,7,positive,urban_anthropogenic
3,2381,no2,Stability_3yr,0.1815693430656934,0.1815693430656934,-0.056273999072492996,0.056273999072492996,8,negative,meteorological_condition
3,2381,no2,num_industrial_landuse_1km,5.0,0.12687217635175552,0.04796382605615849,0.04796382605615849,9,positive,industrial
3,2381,no2,Altitude,102.0,-0.55216179683383,0.04756804203603483,0.04756804203603483,10,positive,geographic_context
3,2381,no2,ship_density_1km,0.0,-0.14022768049856174,-0.04253124965165721,0.04253124965165721,11,negative,port_shipping
3,2381,no2,RH_3yr,78.11581204379561,0.39879051634069196,0.04135336149648207,0.04135336149648207,12,positive,meteorological_condition
3,2381,no2,num_buildings_1km,1098.0,-0.45468894069797106,0.029783271978101718,0.029783271978101718,13,positive,urban_anthropogenic
3,2381,no2,num_buildings_500m,328.0,-0.4340264026318274,0.026512044275556985,0.026512044275556985,14,positive,urban_anthropogenic
3,2381,no2,Wind_3yr,2.975036496350365,0.5540189384101395,-0.02220937170469142,0.02220937170469142,15,negative,meteorological_condition
3,2381,no2,ship_density_5km,0.0,-0.332199815255663,-0.02172154697727588,0.02172154697727588,16,negative,port_shipping
3,2381,no2,num_roads_500m,141.0,-0.18788789940670841,0.015634815045693508,0.015634815045693508,17,positive,traffic
3,2381,no2,Precip_3yr,1.6341970802919707,-0.7186104783376821,-0.015522881957539215,0.015522881957539215,18,negative,meteorological_condition
3,2381,no2,Latitude,52.16077,1.309377301412672,0.014906519759239572,0.014906519759239572,19,positive,geographic_context
3,2381,no2,num_industrial_landuse_500m,0.0,-0.5307933537897446,-0.01293507812963381,0.01293507812963381,20,negative,industrial
3,2381,no2,ship_density_10km,0.0,-0.3187453966742202,0.008039451394024653,0.008039451394024653,21,positive,port_shipping
3,2381,no2,num_factory_1km,0.0,-0.1735841355973231,0.007858438760093386,0.007858438760093386,22,positive,industrial
3,2381,no2,num_factory_500m,0.0,-0.13406790694875997,-0.0001227222356969423,0.0001227222356969423,23,negative,industrial
3,2385,no2,traffic,1.0,3.047796335059152,0.7916623467491984,0.7916623467491984,1,positive,traffic
3,2385,no2,PopulationDensity,802.7,0.28690065417121124,0.6324560128539157,0.6324560128539157,2,positive,urban_anthropogenic
3,2385,no2,num_buildings_1km,4731.0,1.103425193982457,0.23016108075780317,0.23016108075780317,3,positive,urban_anthropogenic
3,2385,no2,num_roads_1km,660.0,0.12907282169329726,0.12012610881440844,0.12012610881440844,4,positive,traffic
3,2385,no2,urban,1.0,0.9693384774922439,0.10456683739917493,0.10456683739917493,5,positive,urban_anthropogenic
3,2385,no2,rural,0.0,-0.5536674263920707,0.10276308969343674,0.10276308969343674,6,positive,geographic_context
3,2385,no2,num_roads_500m,180.0,0.07171521506111228,0.07563860686286854,0.07563860686286854,7,positive,traffic
3,2385,no2,RH_3yr,79.17439781021899,0.5916505657991362,0.04177768401317976,0.04177768401317976,8,positive,meteorological_condition
3,2385,no2,ship_density_1km,0.1733554005622863,-0.14006214267492856,0.027869498281812954,0.027869498281812954,9,positive,port_shipping
3,2385,no2,num_buildings_500m,1338.0,0.9620930486908958,-0.027707016756184755,0.027707016756184755,10,negative,urban_anthropogenic
3,2385,no2,ship_density_10km,56.97041288155474,-0.16614027223981748,-0.025056845568453365,0.025056845568453365,11,negative,port_shipping
3,2385,no2,Longitude,7.00317,-0.21855763297400935,-0.014358355023570257,0.014358355023570257,12,negative,geographic_context
3,2385,no2,Altitude,192.0,-0.21749398450835353,-0.013796023884403248,0.013796023884403248,13,negative,geographic_context
3,2385,no2,Precip_3yr,2.074625912408759,-0.05765402844422736,0.011626364778519105,0.011626364778519105,14,positive,meteorological_condition
3,2385,no2,num_industrial_landuse_1km,3.0,-0.11165838218537799,0.008500628126275809,0.008500628126275809,15,positive,industrial
3,2385,no2,num_industrial_landuse_500m,0.0,-0.5307933537897446,-0.008276893058201262,0.008276893058201262,16,negative,industrial
3,2385,no2,Latitude,49.23074,0.7008964952031546,0.006198190244479346,0.006198190244479346,17,positive,geographic_context
3,2385,no2,ship_density_5km,56.97041288155474,-0.21017217034683697,-0.005826373766377305,0.005826373766377305,18,negative,port_shipping
3,2385,no2,Wind_3yr,2.326779197080292,-0.14253636668637165,-0.004023138371379776,0.004023138371379776,19,negative,meteorological_condition
3,2385,no2,Temp_3yr,10.80772810218978,-0.5303970199914612,0.003508275522075774,0.003508275522075774,20,positive,meteorological_condition
3,2385,no2,num_factory_1km,4.0,0.44806183743238337,0.002702767825717036,0.002702767825717036,21,positive,industrial
3,2385,no2,Stability_3yr,0.2838503649635036,0.2838503649635036,0.0017680104562453596,0.0017680104562453596,22,positive,meteorological_condition
3,2385,no2,num_factory_500m,1.0,0.33930322830999843,0.0007345268134843184,0.0007345268134843184,23,positive,industrial
3,2414,no2,Stability_3yr,0.4298540145985401,0.4298540145985401,0.19036427957556665,0.19036427957556665,1,positive,meteorological_condition
